kim,𒁶
kin₈,𒁶
mušda,𒁶
mušdam,𒁶
mušdama,𒁶
qim,𒁶
šidi,𒁶
šidim,𒁶
šilamₓ,𒉣𒇬
šitim,𒁶
šitalamₓ,𒁶
/šitlam/,𒁶
tam₆,𒁶
ṭem₂,𒁶
ṭim₂,𒁶
dan₅,𒁷
den,𒁷
di₂,𒄭
din,𒁷
dini,𒁷
gurun₈,𒁷
idinₓ,𒁷
kurun₂,𒁷
ten₂,𒁷
ti₂,𒄭
tilₓ,𒌉𒌉
tim₃,𒁷
tin,𒁷
ṭen,𒁷
ṭin,𒁷
sagkurun,𒁸
babilaₓ,𒆍𒀭
din-tir,𒁷𒊺𒉪
gamun,𒁷𒊺𒉪
anₓ,𒂦
ana,𒁹
aš₁₀,𒁹
daš₂,𒁹
deš,𒁹
diš,𒁹
diša,𒁹
duš₂,𒁹
gala₁₀,𒇽𒁹
ge₃,𒁹
geš₂,𒐕
gešta,𒐕
gi₃,𒐕
giš₂,𒐕
ŋeš₂,𒐕
ŋiš₂,𒐕
il₄,𒁹
ili₆,𒁹
eš₄,𒁹
iš₄,𒁹
m,𒁹
makaš,𒁹
makkaš,𒁹
muš₇,𒌋𒁯
nigida,𒁹
saŋtak₄,𒁹
salubug₂,𒁹
salugub₂,𒁹
sandak₄,𒁹
santa₄,𒁹
santag₄,𒁹
santak₄,𒁹
šantag,𒁹
šantak,𒁹
tal₄,𒁹
taš₂,𒁹
til₅,𒁹
tiš,𒁹
tiz,𒁹
ṭiš,𒁹
uš₉,𒁹
1(diš),𒁹
1(diš@c),𒁹
diš@c,𒁹
barig@c,𒁹
1(barig),𒁹
1(barig@c),𒁹
1(bariga),𒁹
1(bariga@c),𒁹
ašdar₂,𒁹𒁯
uₓ(DIŠ)-gun₃,𒁹𒁯
eš₅,𒁹𒁹𒁹
eša₅,𒁹𒁹𒁹
eššaba,𒁹𒁹𒁹𒌋𒌋
eššana,𒁹𒁹𒁹𒌋𒌋
iššebu,𒁹𒁹𒁹𒌋𒌋
iššebuₓ,𒁹𒁹𒁹𒌍
ar₆,𒁺
ara₆,𒁺
aragub,𒁺
de₆,𒁺
di₆,𒁺
du,𒁺
dulₓ,𒌨
er₁₀,𒁺
ge₁₃,𒁺
gen,𒁺
gim₆,𒁺
gin,𒁺
ginaₓ,𒁺
gir₇,𒁺
gub,𒁺
guba,𒁺
gubu,𒁺
gup,𒁺
ŋen,𒁺
ŋin,𒁺
ŋim₆,𒁺
im₆,𒁺
ir₁₀,𒁺
kaš₅,𒁺
kim₆,𒁺
kin₇,𒁺
kuₓ,𒉐
kub,𒁺
kup,𒁺
kurₓ,𒇸
lah₆,𒁺
men₃,𒁺
miₓ,𒁺
naₓ,𒌓𒉌
qub,𒁺
qup,𒁺
ra₂,𒁺
re₆,𒁺
ri₆,𒁺
ša₄,𒁺
še₁₃,𒁺
tu₃,𒁺
tum₂,𒁺
tuma₂,𒁺
tumu₂,𒁺
ṭu₃,𒁺
ur₈,𒁺
erₓ,𒈀
gidₓ,𒁺𒁺
lah₅,𒁺𒁺
laha₅,𒁺𒁺
lalah₂,𒁺𒁺
rahₓ,𒁽𒁽
šuₓ,𒋺
lahₓ,𒁻𒁻
lalahₓ,𒁺𒁺𒁺𒁺
reₓ,𒁽𒁽
suₓ,𒋳
rig₁₂,𒁺𒄸
rige₁₂,𒁺𒄸
la₄,𒁻
lah₄,𒁻
laha₄,𒁻
lalah,𒁻
re₇,𒁻
ri₇,𒁻
su₈,𒁻
sub₂,𒁻
sug₂,𒁻
sup₂,𒁻
išdu,𒁼
gim₅,𒁼
gir₆,𒁼
giri₆,𒁼
im₅,𒁼
išdumₓ,𒁼
kas₅,𒁼
kim₅,𒁼
suh₆,𒁼
suhuš,𒁼
šuhuš,𒁼
gigri,𒁼𒁼
ālik,𒁽
lāsimu,𒁽
gim₄,𒁽
gir₅,𒁽
giri₅,𒁽
girim₂,𒁽
im₂,𒁽
ka₇,𒁽
kaku,𒁽
kamaš,𒁽
kas₄,𒁽
kaš₄,𒁽
kim₄,𒁽
lah₇,𒁽𒁽
raₓ,𒌌
rim₄,𒁽
gan₃,𒁽𒀀
gana₃,𒁽𒀀
gigri₂,𒁽𒁽
leʾum,𒁾
dab₄,𒁾
deh,𒁾
dehi,𒁾
dih,𒁾
dub,𒁾
duba,𒁾
dubu,𒁾
dup,𒁾
kišib₃,𒁾
mebulug₃,𒁾
menbulug₃,𒁾
mes₂,𒁾
samag,𒌝
simig,𒁾
sumug,𒌝
šen₄,𒁾
tehe,𒁾
tehi,𒁾
tub,𒁾
tup,𒁾
ṭub,𒁾
ṭup,𒁾
urud₂,𒁾
urudu₂,𒁾
zamug,𒁾
dibira,𒁾𒉄
tabira,𒁾𒉄
tebiru,𒁾𒉄
tibira,𒁾𒉄
gaz₃,𒁿
dim₅,𒂀
dub₂,𒂀
duba₂,𒂀
dubu₂,𒂀
dup₂,𒂀
sagkurini,𒂀
tig₃,𒂀
tu₁₆,𒂀
tub₂,𒂀
tunₓ,𒅾
tup₂,𒂀
ṭub₂,𒂀
dug,𒂁
duk,𒂁
duka,𒂁
duq,𒂁
ebir,𒂁
epig₂,𒂁
epir,𒂁
gurin,𒄧
gurun₇,𒂁
kurum₁₀,𒂁
kurin,𒂁
kurun₃,𒂁
liṭ₂,𒂁
lud,𒂁
lum₃,𒂁
lumu₃,𒂁
lut,𒂁
lutu,𒂁
luṭ,𒂁
luṭu,𒂁
si₁₄,𒂁
šikin₂,𒂁
ṣurṣub,𒂁
tug₃,𒂁
tuk₃,𒂁
tuq₃,𒂁
ulud,𒂁
urrub,𒂁
ursub,𒂁
urṣub,𒂁
urzub,𒂁
zurzub,𒂁
baharₓ,𒌋𒊬
lumₓ,𒕇
bahar₅,𒂁𒋡𒁓𒈾
šakirₓ,𒆠𒀭𒌓
šugurₓ,𒒦
duguₓ,𒂂
dugud,𒂂
duguda,𒂂
dukudₓ,𒂂
gi₂₅,𒂂
ŋi₂₅,𒂂
kaptu,𒂂
qaptu,𒂂
duh,𒃮
du₂₄,𒂄
dun,𒂄
duna,𒂄
dur₉,𒂄
duru₉,𒂄
sah₃,𒂄
su₁₇,𒂄
sul,𒂄
šah₂,𒂄
šahan₃,𒂄
šul,𒂄
tun₄,𒂄
zu₇,𒂄
zahdaₓ,𒂄𒉈𒌉
du₅,𒂅
dug₅,𒂅
dun₃,𒂅
su₁₈,𒂅
sug₅,𒂅
tu₁₈,𒂅
tun₃,𒂅
tuna₃,𒂅
tug₈,𒂅
ṭu,𒂅
aga₃,𒂆
aŋa₃,𒂆
ge₁₁,𒂆
gi₁₁,𒂆
gig₄,𒂆
giŋ₄,𒂆
gim₂,𒂆
gin₂,𒂆
gina₂,𒂆
puš₄,𒂆
aga-us₂,𒂆𒍑
uku-uš,𒂆𒍑
aga,𒂇
agu,𒂇
ir₁₇,𒂇
mer,𒂇
mere,𒂇
migir,𒂇
mir,𒂇
miri,𒂇
nigir,𒂇
niŋir,𒂇
nimgir,𒂇
nimirₓ,𒂇
ten₃,𒂇
tin₃,𒂇
uku,𒂇
ukuš,𒂇𒍑
nirₓ,𒂇𒍝
dul₄,𒂈
dun₄,𒂈
migir₂,𒂈
nigir₂,𒂈
niŋir₂,𒂈
nimgir₂,𒂈
šudul₄,𒌪
šudun₄,𒂈
šutul₄,𒂈
šutun₄,𒂈
tul₆,𒂈
dur₂,𒂉
duru₂,𒂉
durun,𒂉
durum₂,𒂉
duruna,𒂉
tur₇,𒂉
ṭur₂,𒂉
e,𒂊
eg₂,𒂊
eki,𒂊
i₁₅,𒂊
ig₂,𒂊
šuruₓ,𒋠𒀸
yi₃,𒂊
kuru,𒂊𒋤𒄽
gur₂₁,𒂊𒌈
guru₂₁,𒂊𒌈
kur₁₄,𒂊𒌈
kuru₁₄,𒂊𒌈
kurul₁₄,𒂊𒌈
guruₓ,𒅆𒂟
kurulₓ,𒂊𒌈𒃡
hilibu,𒂌
ʾa₃,𒂍
aʾ₃,𒂍
a₁₄,𒂍
bītu,𒂍
bed,𒂍
bet,𒂍
betu,𒂍
bid,𒂍
bit,𒂍
biti,𒂍
bitu,𒂍
biṭ,𒂍
e₂,𒂍
eʾ₃,𒂍
iski,𒂍
pet,𒂍
pid,𒂍
pit,𒂍
piṭ,𒂍
eʾi,𒂍𒀀
eʾu,𒂍𒀀
eduruₓ,𒂍𒀀
...ingara,𒂍𒄑𒌆𒉿𒀭𒊺𒉀
eurre,𒂍𒆠𒋧𒂵
...la,𒂍𒆠𒋧𒂵
arala,𒂍𒆳𒁁
arali,𒂍𒆳𒁁
[...]ennu,𒂍𒈂𒀀
itimaₓ,𒂐
agrun,𒂍𒉣
agruₓ,𒂍𒉣
agrunaₓ,𒂍𒉣
e₂-gar₆,𒂍𒉣
amaₓ,𒂑
ameₓ,𒂍𒊩
egar,𒂍𒋞
igar,𒂍𒋞
ingar,𒂍𒋞
esagₓ,𒂒
arah₄,𒂍𒍑𒁍𒁕
araha,𒂍𒍑𒁍𒁕
ašlug,𒂍𒍑𒁍𒁕
edakuaₓ,𒂸
egaraₓ,𒂏
eŋaraₓ,𒂏
ŋalgaₓ,𒉤
gagigₓ,𒂐
[...],𒈀𒇲
arhušₓ,𒂑
emeₓ,𒊩𒂗
urₓ,𒋺
ušₓ,𒍖
arahₓ,𒍑𒁍𒁕
usiₓ,𒂒
sadₓ,𒂓
ulaₓ,𒂓
bilₓ,𒂔
bir₄,𒂔
dinₓ,𒂔
eden,𒂔
edena,𒂔
edimₓ,𒂔
edin,𒂔
edina,𒂔
eru₅,𒂔
erua₂,𒂔
gurₓ,𒊺𒊺𒆥
idenₓ,𒂔
la₈,𒂔
rabita,𒂔
ri₁₀,𒂔
ribₓ,𒂔
ru₆,𒂔
eger,𒂕
egera,𒂕
egir,𒂕
eŋer,𒂕
eŋera,𒂕
eŋir,𒂕
lumhaₓ,𒂕
tum₁₃,𒂕
dam₀,𒂖
el,𒂖
ele₂,𒂖
eš₁₄,𒂖
il₅,𒂖
ili₅,𒂖
ram₀,𒂖
sikil,𒂖
zamₓ,𒍡
amₓ,𒂗
en,𒂗
ena,𒂗
eni,𒂗
enu,𒂗
in₄,𒂗
ru₁₂,𒂗
uru₁₆,𒂗
urunₓ,𒂗
enegi₃,𒂗𒁶.X
enegir₃,𒂗𒁶.X
ennigi₃,𒂗𒁶.X
engizₓ,𒂗𒄀
tungal₂,𒂗𒆠
tunŋal₂,𒂗𒆠
ellil,𒂗𒆤
en-lil₂,𒂗𒆤
illil,𒂗𒆤
nibri,𒂗𒆤
nibru,𒂗𒆤
mudru₂,𒂗𒆪𒀀
ensiₓ,𒉺𒋼𒋛𒃻
mašda₄,𒂗𒈦𒆕
šennu,𒂗𒈨𒀜𒆬
ukurrim,𒂗𒈨𒀭𒈹
engiz,𒂗𒈨𒄀
murub₃,𒂗𒈨𒇬
ensi,𒂗𒈨𒇷
šešlam₂,𒂗𒈨𒇷
endib,𒂗𒈨𒍣𒀭𒈾
endub,𒂗𒈨𒈬
ennigi₂,𒂗𒉭𒁶
zirru,𒂗𒉭𒍣𒀭𒋀𒆠
nunuzzi,𒂗𒉭𒍣𒀭𒌓
nuzzi,𒂗𒉭𒍣𒀭𒌓
nunuzziₓ,𒂗𒉭𒍣𒀭𒌓
enkum,𒂗𒉽𒅊𒉣𒈨𒂬
zirruₓ,𒂗𒊩𒈨𒉭𒍣𒀭𒋀𒆠
suruen,𒂗𒋀
ebeh,𒂗𒋾
ebih,𒂗𒋾
sin₃,𒂗𒍪
suen,𒂗𒍪
suena,𒂗𒍪
tungal,𒂗𒍪
zuen,𒂗𒍪
zuena,𒂗𒍪
merimer₂,𒂝
merimeri₂,𒂝
mermer₂,𒂝
mermeri₂,𒂝
bar₈,𒂙
bur₁₄,𒂙
buru₁₄,𒂙
ebur,𒂙
eburuₓ,𒂙
enkar,𒂙
enkara,𒂙
ešgiri₂,𒂙
eškiri₂,𒂙
geššir,𒂙
giššir,𒂙
ŋeššir,𒂙
ŋiššir,𒂙
ru₁₃,𒂙
sibir₂,𒂙
sullim,𒂙
šibir₂,𒂙
enme,𒂚
ensi₃,𒂚
engiz₂,𒂚𒄀
adamen₅,𒂛
adamin₅,𒂛
dalhamun₂,𒂛
merimer,𒂛
merimeri,𒂛
mermer,𒂛
mermeri,𒂛
nigir₃,𒂛
nimgigri,𒂛
nimgirgirri,𒂛
urbigu₂,𒂛
urbingu₂,𒂛
dalhamun₃,𒂛𒅐
nimgigri₂,𒂛𒅐
nimgirgirri₂,𒂛𒅐
adaminₓ,𒂜
eren,𒂞
erena,𒂞
erin,𒂞
erina,𒂞
še₂₂,𒂞
šeš₄,𒂞
šurmenₓ,𒋗𒂞𒈨
ṣab,𒂟
ṣābu,𒂟
bir₃,𒂟
erem,𒂟
eren₂,𒂟
erena₂,𒂟
erim,𒂟
erin₂,𒂟
erina₂,𒂟
hiš₃,𒂟
lah₂,𒂟
lih₂,𒂟
nura,𒂟
nuri,𒂟
nuru,𒂟
par₅,𒂟
per₂,𒂟
pir₂,𒂟
rin₂,𒂟
rina₂,𒂟
sap₂,𒂟
ṣap,𒂟
ṣapa,𒂟
tam₅,𒂟
udaₓ,𒂟
zab,𒂟
zalag₂,𒂟
zap,𒂟
urume,𒂟𒈾
tidnumₓ,𒒭
ege,𒂠
eger₂,𒂠
egi,𒂠
egir₂,𒂠
eš₂,𒂠
eše₂,𒂠
ge₇,𒂠
ger₁₅,𒂠
gi₇,𒂠
gir₁₅,𒂠
ŋe₇,𒂠
ŋer₁₅,𒂠
ŋi₇,𒂠
ŋir₁₅,𒂠
hug,𒂠
huŋ,𒂠
hun,𒂠
iš₉,𒂠
izid,𒂠
nah₂,𒂠
ša₁₆,𒂠
še₃,𒂠
ši₄,𒂠
šu₃,𒂠
ṣi₉,𒂠
ub₂,𒂠
uba₂,𒂠
up₂,𒂠
ešemen₃,𒂠𒄾
ešemin₃,𒂠𒄾
sura₁₃,𒂠𒅗
surra₁₃,𒂠𒅗
zir₂,𒂠𒅗
titabₓ,𒍥𒈖
ebih₂,𒂠𒈤
še₃-munu₄,𒂠𒉽𒉽
saman,𒂠𒋤𒉣𒂠𒌅
samanurₓ,𒂠𒋤𒉣𒂠𒌅
samun+,𒂠𒋤𒉣𒂠𒌅
šaman+,𒂠𒋤𒉣𒂠𒌅
šamanur+,𒂠𒋤𒉣𒂠𒌅
saman₂,𒂠𒋤𒉣𒂠𒌅
saman₃,𒂠𒋤𒉣𒂠𒌅
dabin,𒂠𒊺
zikumₓ,𒆹
zi₃-kum₄,𒂠𒌓
karₓ,𒆒
karaₓ,𒍥
kiriₓ,𒌋𒀜
zi₃,𒍥
zid₂,𒍥
asilₓ,𒂡
asilaₓ,𒂬
asilalₓ,𒂡
badₓ,𒂡
esen,𒂡
esin,𒂡
ezem,𒂡
ezema,𒂡
ezen,𒂡
ezena,𒂡
ezin,𒂡
izen,𒂡
izim,𒂡
izin,𒂡
izun,𒂡
ser₃,𒂡
sidra,𒂡
silₓ,𒂰
sir₃,𒂡
sirda,𒂡
sirim₂,𒂡
šer₃,𒂡
šir₃,𒂡
asil₃,𒂢
asila₃,𒂢
asilal₃,𒂢
asillal₃,𒂢
murgišur,𒂢
numgišur,𒂢
sil₆,𒂢
silal,𒂢
asil₅,𒂣
asila₅,𒂣
asilal₅,𒂣
sil₇,𒂣
asil₄,𒂤
asila₄,𒂤
asilal₄,𒂤
sil₉,𒂤
uₓ,𒋠𒀸
ba₈,𒂦
bad₃,𒂦
bada₃,𒂦
bat₃,𒂦
dur₈,𒂦
durum,𒂦
u₉,𒂦
ug₅,𒂦
uga₅,𒂦
uŋ₅,𒂦
uk₅,𒂦
un₃,𒂦
uq₅,𒂦
dūru,𒂦𒀭
dugin,𒂧
dugina,𒂧
dugin₂,𒂨
dugina₂,𒂨
mir₅,𒂨
akšakₓ,𒂩
udnimₓ,𒂮
kum₃,𒂬
sil₅,𒂬
sud₅,𒂬
ubar,𒂬
ubara,𒂬
ul₅,𒂬
umbara,𒂬
un₄,𒂬
usigi,𒂬
gugu₂,𒂭
kisig,𒂮
kisiga,𒂮
kišag,𒂮
silalₓ,𒂮
gubalag,𒂯
gubalaga,𒂯
gublaga,𒂯
laban,𒂯
asil,𒂰
asila,𒂰
asilal,𒂰
libin,𒂱
lubun,𒂲
gumle,𒂫
kisig₂,𒂫
udinim,𒂫
udnim,𒂫
usil,𒂳
asil₆,𒂴
asila₆,𒂴
asilal₆,𒂴
sil₁₀,𒂴
sillal,𒂴
ebir₄,𒂵
epir₄,𒂵
ga,𒂵
gar₉,𒂵
gara₉,𒂵
ge₂₀,𒂵
gu₁₁,𒂵
gur₁₁,𒂵
ha₇,𒂵
ka₃,𒂵
kur₁₅,𒂵
qa₂,𒂵
šizbu,𒂵
gar₁₁,𒂵𒀀
gara₁₁,𒂵𒀀
gar₁₂,𒂵𒁹
garₓ,𒉩
pešₓ,𒊮
gaeš,𒂵𒆜
gaiš,𒂵𒆜
garaₓ,𒂵𒆜
garaš₃,𒂵𒆜
kisim₆,𒂵𒆸
gar₁₀,𒂵𒉌
gara₁₀,𒂵𒉌
gar₂,𒂶
gara₂,𒂶
alba,𒂷
ba₄,𒂷
bisag,𒂷
bisaŋ,𒂷
bisan,𒂷
ešda₃,𒋖
ga₂,𒂷
ge₂₆,𒂷
ŋa₂,𒂷
ŋe₂₆,𒂷
ilba,𒂷
ma₃,𒂷
mal,𒂷
mala,𒂷
pisag,𒂷
pisaŋ,𒂷
pisan,𒂷
ša₁₃,𒂷
edakua,𒂸
alimₓ,𒄍
pi₇,𒂺
piru,𒂺
gakiṣṣu,𒂻
ama,𒂼
ame,𒂼
ami,𒂼
ammaₓ,𒆠
arhuš₄,𒂼
dagal,𒂼
dagala,𒂼
daŋal,𒂼
damal,𒂼
/damal/,𒂼
eme₄,𒂼
hegal,𒂼
imi₂,𒂼
maₓ,𒂼
šaganₓ,𒂼
šakkan₇,𒂼
amedu,𒂼𒀀𒌅
eme₄-e₄-du₂,𒂼𒀀𒌅
emedu₂,𒂼𒀀𒌅
agarim,𒂼𒀭𒈹
amalu,𒂼𒀭𒈹
amarim,𒂼𒀭𒈹
agarin₃,𒂼𒂆
aŋarin₃,𒂼𒂆
usud,𒂼𒆕𒀀
amalug,𒂼𒈜
malug,𒂼𒈜
agarin₄,𒂼𒋆
aŋarin₄,𒂼𒋆
agarin₅,𒂼𒋋
aŋarin₅,𒂼𒋋
garinₓ,𒊩𒇬
eme₄-du₂,𒂼𒌅
emedu,𒂼𒌅
ka...,𒂼.X
gaiku,𒂽
ŋaiku,𒂽
iku₂,𒂽
gazigal,𒂾
etutumₓ,𒂿
eṭutu,𒂿
sabad₂,𒂿
sad₃,𒂿
tilhar,𒂿
eburra,𒃀
gaburra,𒃂
ŋaburraₓ,𒃁
ŋaburra,𒃂
dan₇,𒃃
tan₇,𒃃
edi,𒃄
gadi,𒃄
munu₃,𒃅
emedub,𒃆
gadub,𒃆
ŋasikillaₓ,𒃇
eʾella,𒃈
esikilla,𒃈
gasikilla,𒃈
ŋasikilla,𒃈
menₓ,𒈫
esibir,𒃊
gasibir,𒃊
ŋasibir,𒃊
ŋanunₓ,𒃉𒉣
dan₄,𒃋
tan₄,𒃋
egara,𒃌
eŋara,𒃌
galga,𒃌
ŋalga,𒃌
išhara,𒃌
išhuru,𒃌
malga,𒃌
bisagₓ,𒃍
bisanₓ,𒃍
gagi₂,𒃍
gagia₂,𒃍
gurdub,𒃍
pisagₓ,𒃎
pisanₓ,𒃎
egia,𒃎
gagi,𒃎
gagia,𒃎
gurdub₂,𒃎
ŋagia,𒃎
ŋagiaₓ,𒃏
egirsu,𒃐
gagirsu,𒃐
ŋaŋirsu,𒃐
halubba,𒃑
ŋahallaₓ,𒃒
ehalla,𒃓
gahalla,𒃓
ŋahalla,𒃓
ehili,𒃔
gahili,𒃔
ŋahili,𒃔
garaš,𒃕
išhuru₅,𒃗
išhurum₅,𒃗
am₄,𒃘
ama₄,𒃘
me₇,𒃙
ŋalillaₓ,𒃚
elilla,𒃛
galilla,𒃛
ŋalilla,𒃛
eazag,𒃜
gaʾazag,𒃜
gazag,𒃜
ŋasag,𒃜
daŋalₓ,𒃝
dan₂,𒃞
era₃,𒃞
eri₁₅,𒃞
men,𒃞
menaₓ,𒃞
mi₄,𒃞
min₇,𒃞
tan₂,𒃞
gagig,𒃟
idi,𒃟
itim,𒃟
itima,𒃟
utima,𒃟
halubₓ,𒓇
ganun,𒃠
ŋanun,𒃠
ušuš,𒃠
gušur,𒃡
ŋušur,𒃡
ur₃,𒃡
ura₃,𒃡
uru₁₂,𒃡
era₄,𒃢
eri₁₆,𒃢
išhara₄,𒃢
išhur₄,𒃢
išhuru₄,𒃢
sila₄,𒃢
silaku,𒃢
am₅,𒃣
ama₅,𒃣
ame₂,𒃣
ami₂,𒃣
arhuš,𒃣
eme₈,𒃣
ur₁₄,𒃣
uš₃,𒃣
gazi₃,𒃤
bara₁₀,𒃖
gaga,𒃖
galgaₓ,𒉤
sabad₃,𒃖
sad₄,𒃖
gazi₂,𒃨
arah₃,𒃥
asagₓ,𒃥
esag₂,𒃥
esaŋ₂,𒃥
usi,𒃥
esagtur,𒃦
esaŋtur,𒃦
emedub₂,𒃧
dan₃,𒃩
tan₃,𒃩
dagₓ,𒃪
sabad,𒃪
sad₂,𒃪
ula₂,𒃪
erim₄,𒃫
erin₄,𒃫
etam,𒃫
karam,𒃫
...e,𒃬
gazi,𒓊
gazaₓ,𒓊
lirumₓ,𒄒𒍝
du₈,𒃮
dudda,𒃮
ga₁₅,𒃮
gab,𒃮
gaba,𒃮
gap,𒃮
irtu,𒃮
pitru,𒃮
qab,𒃮
qap,𒃮
tah₂,𒃮
tu₂₄,𒃮
tuh,𒃮
tuhu,𒃮
ṭah₂,𒃮
ṭuh,𒃮
ṭu₅,𒃮
gabaₓ,𒓋
gad,𒃰
gada,𒃰
gadu,𒃰
gat,𒃰
gid₄,𒃰
gida₄,𒃰
kad,𒃰
kat,𒃰
kid₉,𒃰
kit₉,𒃰
kut₂,𒃰
qad₃,𒃰
qat₃,𒃰
qaṭ₃,𒃰
qid₄,𒃰
akkil₃,𒃰𒋺
ašša₂,𒃰𒋺
ašta,𒃰𒋺
kil₄,𒃰𒋺
...gi,𒃰𒋺𒄑
gim₈,𒃰𒋺𒄑
seg₈,𒃰𒋺𒄑
sig₈,𒃰𒋺𒄑
uruaka,𒃰𒋺𒄑
uruišdua,𒃰𒋺𒄑
uruišduha,𒃰𒋺𒄑
urulla,𒃰𒋺𒄑
akkil,𒃰𒋺𒋛
kinda,𒃱
gal,𒃲
gala₈,𒃲
gale,𒃲
kal₂,𒃲
qal,𒃲
rab₂,𒃲
rap₂,𒃲
ereš₅,𒃲𒀭𒍪
ašgabgalₓ,𒃲𒀿
bahargalₓ,𒃲𒁇𒂔
ušumgal,𒃲𒁔
gal-di,𒃲𒁲
galti,𒃲𒁲
dimgal,𒃲𒁴
šidimgalₓ,𒃲𒁶
niŋirgalₓ,𒃲𒂇
kindagal,𒃳
kindaŋal,𒃳
azlaggalₓ,𒃲𒄑𒌆𒋼𒀀𒁺
sukkalgalₓ,𒃲𒈛
nagargalₓ,𒃲𒉄
santan,𒃲𒉌
santana,𒃲𒉌
šandan,𒃲𒉌
šandana,𒃲𒉌
ukra,𒃲𒋚
ukur₂,𒃲𒋚
tiru,𒃲𒋼
tirum,𒃲𒋼
gallagalₓ,𒃲𒋼𒇲
simuggalₓ,𒃲𒌣
kindagal₂,𒃲𒌵
kingal,𒃲𒌺
erištiₓ,𒃲𒍪
gagazu,𒃲𒍪
gal-zu,𒃲𒍪
gaₓ,𒈨
galam,𒃴
gud₅,𒃴
sukud,𒃴
sukuₓ,𒇸
ubi,𒃴
gagalam,𒃴𒃴
gibil₅,𒃴𒃴
ar₅,𒃵
gam,𒃵
gan₇,𒃵
girum,𒃵
gum₄,𒃵
gur₂,𒃵
guru₂,𒃵
gurum,𒃵
qam,𒃵
qur₃,𒃵
gigirum,𒃵𒃵
gam₄,𒃶
gan,𒃶
gana,𒃶
he₂,𒃶
hi₂,𒃶
kan,𒃶
kana,𒃶
li₆,𒃶
qan,𒃶
sag₇,𒃶
seg₁₆,𒃶
sig₁₆,𒃶
eqlu,𒃷
al₃,𒃷
alalₓ,𒃷
aša₅,𒃷
ašag,𒃷
ga₃,𒃷
gan₂,𒃷
gana₂,𒃷
ŋa₃,𒃷
girriₓ,𒄒
iku,𒃷
išhuru₃,𒃷
išhurum₃,𒃷
kalaₓ,𒃷
kan₂,𒃷
kana₂,𒃷
mulu₄,𒃷𒁍
ul₈,𒃷
ululₓ,𒃷
mulu₄-bu,𒃷𒁍
šanna,𒃷𒁍
alal₄,𒃺
ulul₂,𒃺
gar₁₉,𒃸
garak,𒃸
gur₆,𒃸
guru₆,𒃸
kar₂,𒃸
kara₂,𒃸
kiri₂,𒃸
gugru,𒃸𒃸
ga₄,𒃻
gar,𒃻
gara,𒃻
garak₅,𒃻
ŋar,𒃻
inda₃,𒃻
inta₃,𒃻
kar₅,𒃻
mar₃,𒃻
menari,𒃻
mu₈,𒃻
neq₂,𒃻
ni₃,𒃻
nig₂,𒃻
nigiₓ,𒃻
niŋ₂,𒃻
nik₂,𒃻
nim₅,𒃻
nin₆,𒃻
ninda,𒃻
nindan,𒃻
ninni₃,𒃻
niq₂,𒃻
niqiₓ,𒃻
nita₄,𒃻
qar₃,𒃻
qara₃,𒃻
sa₁₅,𒃻
ša₂,𒃻
šikin,𒃻
šu₇,𒃻
gapi,𒃻𒂺
nisikiₓ,𒄑𒃻𒌢
argab,𒃻𒅁
arkab,𒃻𒅁
irkab,𒃻𒅁
gideštaₓ,𒃻𒑛𒋡
kibsur,𒃻𒆸
kibšur,𒃻𒆸
gug₃,𒃻𒈖
gugina,𒃻𒈖
balla₂,𒃻𒊕𒅍𒂡𒊩
balla,𒃻𒊕𒅍𒂡𒍑
kadra₂,𒃻𒊮
kadra,𒃻𒊮𒀀
kadri,𒃻𒊮𒀀
kadru,𒃻𒊮𒀀
kadra₃,𒃻𒊯
kadri₃,𒃻𒊯
kadru₃,𒃻𒊯
uttuku,𒃻𒋃
utugₓ,𒃻𒋃
utuqₓ,𒃻𒋃
uṭuku,𒃻𒋃
immal₃,𒃻𒋗𒂂
gidešta,𒃻𒑚𒋡
gar₃,𒃼
gara₃,𒃼
ŋar₃,𒃼
kar₃,𒃼
qar,𒃼
qer₅,𒃼
gašan,𒃽
ugun₂,𒃽
ugunu₂,𒃽
geštin,𒃾
geštin@d,𒃾
geština,𒃾
ŋeštin,𒃾
ŋeština,𒃾
/mutin/,𒃾
adar₃,𒃿
ildag₄,𒃿
ešša₃,𒄀
ge,𒄀
gen₆,𒄀
gi,𒄀
gin₆,𒄀
gitag,𒄀
ke₂,𒄀
ki₂,𒄀
qan₂,𒄀
qe₃,𒄀
qi₃,𒄀
seg₁₇,𒄀
si₂₂,𒄀
sig₁₇,𒄀
sissiₓ,𒄀
tar₅,𒄀
taru₅,𒄀
kilim₃,𒄀𒆕
ama₃,𒄀𒇻
šutumₓ,𒈪𒈾𒀊𒌋𒄞
šutum,𒄀𒈾𒀊𒌋𒄞
šutum₂,𒄀𒈾𒀊𒌋𒄞
šudug,𒄀𒉻
esir₄,𒄃
ge₁₆,𒄃
gel,𒄃
gig₃,𒄃
gi₁₆,𒄃
gib,𒄃
gil,𒄃
gili,𒄃
gilibₓ,𒄃
gilim,𒄃
gillim,𒄃
kil₂,𒄃
kilim₂,𒄃
qil₂,𒄃
qili₂,𒄃
unu₁₀,𒄃
ga₈,𒄄
gagri,𒄄
ge₄,𒄄
gi₄,𒄄
ki₈,𒄄
qe₄,𒄄
qi₄,𒄄
